domain,agency,status,redirect,valid,sitemap,allowed,source
mt.gov,"State of Montana",404,"https://mt.gov/robots.txt",false,"null",false,false
mo.gov,"State of Missouri",200,"https://www.mo.gov/robots.txt",true,"null",true,robots.txt
mississippi.gov,"State of Mississippi",200,"https://www.mississippi.gov/robots.txt",true,"null",true,robots.txt
mn.gov,"State of Minnesota",500,"https://www.mn.gov/",false,"null",false,undefined
michigan.gov,"State of Michigan",200,"https://www.michigan.gov/robots.txt",true,"https://__CdUrl__/sitemap.xml",true,robots.txt
mass.gov,"State of Massachusetts",200,"https://www.mass.gov/robots.txt",true,"null",true,robots.txt
maryland.gov,"State of Maryland",200,"https://www.maryland.gov/robots.txt",true,"null",true,robots.txt
maine.gov,"State of Maine",200,"https://www.maine.gov/robots.txt",true,"null",true,robots.txt
louisiana.gov,"State of Louisiana",404,"https://www.louisiana.gov/robots.txt",false,"null",false,false
kentucky.gov,"State of Kentucky",404,"https://www.kentucky.gov/robots.txt",false,"null",false,false
kansas.gov,"State of Kansas",200,"https://portal.kansas.gov/robots.txt",true,"https://portal.kansas.gov/sitemap_index.xml",true,robots.txt
iowa.gov,"State of Iowa",200,"https://www.iowa.gov/robots.txt",true,"https://www.iowa.gov/sitemap.xml",true,robots.txt
in.gov,"State of Indiana",200,"https://www.in.gov/robots.txt",true,"null",true,robots.txt
illinois.gov,"State of Illinois",200,"https://www.illinois.gov/robots.txt",true,"null",true,robots.txt
idaho.gov,"State of Idaho",200,"https://idaho.gov/robots.txt",true,"null",true,robots.txt
hawaii.gov,"State of Hawaii",200,"https://hawaii.gov/robots.txt",true,"https://portal.ehawaii.gov/sitemap.xml",true,robots.txt
georgia.gov,"State of Georgia",200,"https://georgia.gov/robots.txt",true,"null",true,robots.txt
myflorida.com,"State of Florida",200,"https://myflorida.com/robots.txt",true,"null",true,robots.txt
de.gov,"State of Delaware",200,"https://de.gov/robots.txt",true,"null",true,robots.txt
ct.gov,"State of Connecticut",200,"https://ct.gov/robots.txt",true,"null",true,robots.txt
colorado.gov,"State of Colorado",200,"https://www.colorado.gov/robots.txt",true,"null",true,robots.txt
arkansas.gov,"State of Arkansas",200,"https://arkansas.gov/robots.txt",true,"null",true,robots.txt
az.gov,"State of Arizona",200,"https://az.gov/robots.txt",true,"null",true,robots.txt
alaska.gov,"State of Alaska",200,"https://alaska.gov/robots.txt",true,"null",true,robots.txt
alabama.gov,"State of Alabama",200,"https://www.alabama.gov/robots.txt",true,"null",true,robots.txt
ca.gov,"State of California",200,"https://www.ca.gov/robots.txt",true,"https://www.ca.gov/sitemaps/sitemapindex.xml",true,robots.txt
chicago.gov,"City of Chicago, IL",404,"https://www.chicago.gov/robots.txt",false,"null",false,false
cityofsouthfultonga.gov,"City of South Fulton, GA",200,"https://www.cityofsouthfultonga.gov/robots.txt",true,"https://cityofsouthfultonga.gov/sitemap.xml",true,robots.txt
yumaaz.gov,"City of Yuma, AZ",200,"https://www.yumaaz.gov/robots.txt",true,"null",true,robots.txt
eugene-or.gov,"City of Eugene, OR",200,"https://eugene-or.gov/robots.txt",true,"https://eugene-or.gov/sitemap.xml",true,robots.txt
yonkersny.gov,"City of Yonkers, NY",200,"https://www.yonkersny.gov/robots.txt",true,"https://www.yonkersny.gov/sitemap.xml",true,robots.txt
worcesterma.gov,"City of Worcester, MA",200,"https://www.worcesterma.gov/robots.txt",true,"null",true,robots.txt
wilmingtonnc.gov,"City of Wilmington, NC",200,"https://www.wilmingtonnc.gov/robots.txt",true,"null",true,robots.txt
wichitafallstx.gov,"City of Wichita Falls, TX",200,"https://wichitafallstx.gov/robots.txt",true,"https://wichitafallstx.gov/sitemap.xml",true,robots.txt
wichita.gov,"City of Wichita, KS",200,"https://www.wichita.gov/robots.txt",true,"https://wichita.gov/sitemap.xml",true,robots.txt
walkermi.gov,"City of Grand Rapids, MI",200,"https://walkermi.gov/robots.txt",true,"https://walkermi.gov/sitemap.xml",true,robots.txt
waco-texas.com,"City of Waco, TX",200,"https://www.waco-texas.com/robots.txt",true,": https://www.waco-texas.com/sitemap.xml",true,robots.txt
visalia.gov,"City of Visalia, CA",200,"https://www.visalia.city/robots.txt",true,"null",true,robots.txt
victorvilleca.gov,"City of Victorville, CA",200,"https://www.victorvilleca.gov/robots.txt",true,"null",true,robots.txt
warrenmi.gov,"City of Warren, MI",200,"https://www.warrenmi.gov/robots.txt",true,"https://www.cityofwarren.org/sitemap_index.xml",true,robots.txt
cityofvancouver.us,"City of Vancouver, WA",200,"https://www.cityofvancouver.us/robots.txt",true,"https://www.cityofvancouver.us/sitemap_index.xml",true,robots.txt
tylertexas.gov,"City of Tyler, TX",400,"http://www.tylertexas.gov/",false,"null",false,undefined
tuscaloosa-al.gov,"City of Tuscaloosa, AL",200,"https://www.tuscaloosa-al.gov/robots.txt",true,"null",true,robots.txt
vallejo.gov,"City of Vallejo, CA",200,"https://www.vallejo.gov/robots.txt/Default.aspx",true,"null",true,false
tucsonaz.gov,"City of Tucson, AZ",200,"https://www.tucsonaz.gov/robots.txt",true,": https://www.tucsonaz.gov/sitemap.xml",true,robots.txt
topeka.org,"City of Topeka, KS",200,"https://www.topeka.org/robots.txt",true,"null",true,robots.txt
toaks.gov,"City of Thousand Oaks, CA",200,"https://toaks.gov/robots.txt",true,"null",true,robots.txt
thorntonco.gov,"City of Thornton, CO",200,"https://www.thorntonco.gov/robots.txt",true,"null",true,robots.txt
tempe.gov,"City of Tempe, AZ",200,"https://www.tempe.gov/robots.txt",true,"null",true,robots.txt
toledo.oh.gov,"City of Toledo, OH",404,"https://toledo.oh.gov/robots.txt",true,"null",true,meta
temeculaca.gov,"City of Temecula, CA",200,"https://temeculaca.gov/robots.txt",true,"https://temeculaca.gov/sitemap.xml",true,robots.txt
tacoma.gov,"City of Tacoma, WA",404,"https://tacoma.gov/robots.txt",false,"null",false,false
syr.gov,"City of Syracuse, NY",200,"https://www.syr.gov/robots.txt",true,": https://www.syr.gov/sitemap.xml",true,robots.txt
tampa.gov,"City of Tampa, FL",200,"https://www.tampa.gov/robots.txt",true,"https://www.tampa.gov/sitemap.xml",true,robots.txt
stpaul.gov,"City of Saint Paul, MN",200,"https://www.stpaul.gov/robots.txt",true,"null",true,robots.txt
stocktonca.gov,"City of Stockton, CA",404,"https://cms3.revize.com/revize/stockton/robots.txt",true,"null",true,meta
sugarlandtx.gov,"City of Sugar Land, TX",200,"https://sugarlandtx.gov/robots.txt",true,"https://sugarlandtx.gov/sitemap.xml",true,robots.txt
stgeorgela.gov,"City of Baton Rouge, LA",404,"https://stgeorgela.gov/robots.txt",false,"null",false,false
stlouis-mo.gov,"City of St. Louis, MO",200,"https://www.stlouis-mo.gov/robots.txt",true,"null",true,robots.txt
virginiabeach.gov,"City of Virginia Beach, VA",200,"https://virginiabeach.gov/robots.txt",true,"null",true,robots.txt
stamfordct.gov,"City of Stamford, CT",200,"https://www.stamfordct.gov/robots.txt",true,"null",true,robots.txt
sterlingheights.gov,"City of Sterling Heights, MI",200,"https://sterlingheights.gov/robots.txt",true,"https://sterlingheights.gov/sitemap.xml",true,robots.txt
springfield-ma.gov,"City of Springfield, MA",200,"https://www.springfield-ma.gov/robots.txt",true,"null",true,robots.txt
spokane.gov,"City of Spokane, WA",404,"https://spokane.gov/robots.txt",false,"null",false,false
sparksnv.gov,"City of Sparks, NV",200,"https://cms7files1.revize.com/sparksnv/robots.txt",true,"null",true,robots.txt
spokanevalleywa.gov,"City of Spokane Valley, WA",200,"https://spokanevalleywa.gov/robots.txt",true,"https://spokanevalleywa.gov/sitemap.xml",true,robots.txt
springfieldmo.gov,"City of Springfield, MO",200,"https://www.springfieldmo.gov/robots.txt",true,"https://springfieldmo.gov/sitemap.xml",true,robots.txt
southsideplacetx.gov,"City of Houston, TX",200,"https://southsideplacetx.gov/robots.txt",true,"https://southsideplacetx.gov/sitemap.xml",true,robots.txt
siouxfalls.gov,"City of Sioux Falls, SD",200,"https://www.siouxfalls.gov/robots.txt",true,": https://www.siouxfalls.gov/sitemap.xml",true,robots.txt
simivalley.gov,"City of Simi Valley, CA",200,"https://www.simivalley.org/robots.txt",true,"null",true,robots.txt
sgcityutah.gov,"City of St. George, UT",404,"https://cms3.revize.com/revize/stgeorge/robots.txt",true,"null",true,meta
shreveportla.gov,"City of Shreveport, LA",200,"https://shreveportla.gov/robots.txt",true,"https://shreveportla.gov/sitemap.xml",true,robots.txt
scottsdaleaz.gov,"City of Scottsdale, AZ",404,"https://www.scottsdaleaz.gov/robots.txt",false,"null",false,false
srcity.org,"City of Santa Rosa, CA",200,"https://www.srcity.org/robots.txt",true,"https://srcity.org/sitemap.xml",true,robots.txt
savannahga.gov,"City of Savannah, GA",200,"https://savannahga.gov/robots.txt",true,"https://savannahga.gov/sitemap.xml",true,robots.txt
santafenm.gov,"City of Santa Fe, NM",200,"https://santafenm.gov/robots.txt",true,"https://santafenm.gov/site/sitemap/sitemap.xml",true,robots.txt
southbendin.gov,"City of South Bend, IN",200,"https://southbendin.gov/robots.txt",true,"https://southbendin.gov/sitemap_index.xml",true,robots.txt
santaclaraca.gov,"City of Santa Clara, CA",200,"https://www.santaclaraca.gov/robots.txt",true,"null",true,robots.txt
sanjoseca.gov,"City of San Jose, CA",200,"https://www.sanjoseca.gov/robots.txt",true,"null",true,robots.txt
sandyspringsga.gov,"City of Sandy Springs, GA",404,"https://www.sandyspringsga.gov/robots.txt",false,"null",false,false
santaclarita.gov,"City of Santa Clarita, CA",200,"https://santaclarita.gov/robots.txt",true,"https://santaclarita.gov/sitemap_index.xml",true,robots.txt
sanbernardino.gov,"City of San Bernardino, CA",200,"https://www.sanbernardino.gov/robots.txt",true,"https://sanbernardino.gov/sitemap.xml",true,robots.txt
cityofsalinas.org,"City of Salinas, CA",200,"https://www.cityofsalinas.org/robots.txt",true,": https://www.cityofsalinas.org/sitemap.xml",true,robots.txt
salemor.gov,"City of Salem, OR",200,"https://salemor.gov/robots.txt",true,"null",true,robots.txt
sandiego.gov,"City of San Diego, CA",200,"https://www.sandiego.gov/robots.txt",true,"null",true,robots.txt
sa.gov,"City of San Antonio, TX",200,"https://www.sa.gov/robots.txt",true,": https://www.sa.gov/sitemap.xml",true,robots.txt
rva.gov,"City of Richmond, VA",200,"https://rva.gov/robots.txt",true,"null",true,robots.txt
rrnm.gov,"City of Rio Rancho, NM",200,"https://rrnm.gov/robots.txt",true,"https://rrnm.gov/sitemap.xml",true,robots.txt
rockfordil.gov,"City of Rockford, IL",200,"https://rockfordil.gov/robots.txt",true,"https://rockfordil.gov/sitemap.xml",true,robots.txt
rochestermn.gov,"City of Rochester, MN",200,"https://www.rochestermn.gov/robots.txt",true,"null",true,robots.txt
richmondca.gov,"City of Richmond, CA",200,"https://richmondca.gov/robots.txt",true,"https://richmondca.gov/sitemap.xml",true,robots.txt
roundrocktexas.gov,"City of Round Rock, TX",200,"https://www.roundrocktexas.gov/robots.txt",true,"null",true,robots.txt
rialtoca.gov,"City of Rialto, CA",200,"https://rialtoca.gov/robots.txt",true,"https://rialtoca.gov/sitemap.xml",true,robots.txt
rentonwa.gov,"City of Renton, WA",200,"https://www.rentonwa.gov/robots.txt",true,": https://www.rentonwa.gov/sitemap.xml",true,robots.txt
cityofrc.us,"City of Rancho Cucamonga, CA",200,"https://www.cityofrc.us/robots.txt",true,"null",true,robots.txt
raleighnc.gov,"City of Raleigh, NC",200,"https://raleighnc.gov/robots.txt",true,"null",true,robots.txt
quincyma.gov,"City of Quincy, MA",404,"https://cms7files1.revize.com/quincyma2024/robots.txt",true,"null",true,meta
reno.gov,"City of Reno, NV",200,"https://www.reno.gov/robots.txt",true,"null",true,robots.txt
portland.gov,"City of Portland, OR",200,"https://www.portland.gov/robots.txt",true,"null",true,robots.txt
pompanobeachfl.gov,"City of Pompano Beach, FL",200,"https://www.pompanobeachfl.gov/robots.txt",true,"null",true,robots.txt
pomonaca.gov,"City of Pomona, CA",200,"https://www.pomonaca.gov/robots.txt",true,"null",true,robots.txt
plano.gov,"City of Plano, TX",200,"https://www.plano.gov/robots.txt",true,"null",true,robots.txt
pittsburghpa.gov,"City of Pittsburgh, PA",200,"https://www.pittsburghpa.gov/robots.txt",true,": https://www.pittsburghpa.gov/sitemap.xml",true,robots.txt
peoriagov.org,"City of Peoria, IL",200,"https://peoriagov.org/robots.txt",true,"https://peoriagov.org/sitemap.xml",true,robots.txt
peoriaaz.gov,"City of Peoria, AZ",403,"https://www.peoriaaz.gov/",false,"null",false,undefined
pearlandtx.gov,"City of Pearland, TX",200,"https://www.pearlandtx.gov/robots.txt",true,"null",true,robots.txt
patersonnj.gov,"City of Paterson, NJ",200,"https://www.patersonnj.gov/robots.txt",true,"null",true,robots.txt
pasadenatx.gov,"City of Pasadena, TX",200,"https://pasadenatx.gov/robots.txt",true,"https://pasadenatx.gov/sitemap.xml",true,robots.txt
pasadena.gov,"City of Pasadena, CA",200,"https://www.cityofpasadena.net/",true,"null",true,meta
palmbayflorida.org,"City of Palm Bay, FL",200,"https://www.palmbayflorida.org/robots.txt",true,"null",true,robots.txt
opkansas.org,"City of Overland Park, KS",200,"https://www.opkansas.org/robots.txt",true,"https://www.opkansas.org/wp-sitemap.xml",true,robots.txt
orlando.gov,"City of Orlando, FL",200,"https://www.orlando.gov/robots.txt",true,": https://www.orlando.gov/sitemap.xml",true,robots.txt
providenceri.gov,"City of Providence, RI",200,"https://www.providenceri.gov/robots.txt",true,"null",true,robots.txt
cityoforange.org,"City of Orange, CA",200,"https://www.cityoforange.org/robots.txt",true,"null",true,robots.txt
olympiawa.gov,"City of Olympia, WA",200,"https://www.olympiawa.gov/robots.txt",true,"null",true,robots.txt
olatheks.gov,"City of Olathe, KS",200,"https://www.olatheks.gov/robots.txt",true,"null",true,robots.txt
odessa-tx.gov,"City of Odessa, TX",200,"https://odessa-tx.gov/robots.txt",true,"https://odessa-tx.gov/sitemap.xml",true,robots.txt
santa-ana.org,"City of Santa Ana, CA",200,"https://www.santa-ana.org/robots.txt",true,"https://www.santa-ana.org/sitemap_index.xml",true,robots.txt
ontarioca.gov,"City of Ontario, CA",200,"https://www.ontarioca.gov/robots.txt",true,"https://www.ontariothinksbusiness.com/sitemap.xml",true,robots.txt
normanok.gov,"City of Norman, OK",200,"https://www.normanok.gov/robots.txt",true,"null",true,robots.txt
northcharleston.org,"City of North Charleston, SC",404,"https://cms2.revize.com/revize/cityofnorthcharleston/robots.txt",true,"null",true,meta
nola.gov,"City of New Orleans, LA",500,"https://nola.gov/",false,"null",false,undefined
nnva.gov,"City of Newport News, VA",200,"https://www.nnva.gov/robots.txt",true,"https://nnva.gov/sitemap.xml",true,robots.txt
norfolk.gov,"City of Norfolk, VA",200,"https://www.norfolk.gov/robots.txt",true,"https://norfolk.gov/sitemap.xml",true,robots.txt
newhavenct.gov,"City of New Haven, CT",200,"https://www.newhavenct.gov/robots.txt",true,"null",true,robots.txt
newbedford-ma.gov,"City of New Bedford, MA",403,"https://www.newbedford-ma.gov/",false,"null",false,undefined
